Country,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
0,28.4,18.0,23.0,1.5,15.5,33.5,39868.14
0,29.5,17.7,23.8,1.0,15.2,33.1,39757.81
0,31.3,18.6,24.6,1.0,15.0,30.6,39763.02
0,32.2,18.8,25.6,1.0,12.8,29.2,39880.09
0,32.3,16.7,25.3,1.0,16.0,30.6,39883.75
0,31.8,17.3,25.2,1.0,16.5,33.5,39818.02
0,31.2,16.9,24.7,1.0,15.3,31.7,39637.05
0,30.6,18.0,25.1,1.0,19.1,37.8,39458.97
0,31.3,17.5,25.1,1.0,13.6,28.8,39494.51
0,31.5,17.1,25.3,1.0,17.7,35.3,39319.91
0,31.8,18.2,25.5,1.0,16.1,33.8,39251.03
0,32.2,17.1,25.0,1.0,13.6,29.5,39182.52
0,32.1,17.0,25.1,1.0,13.9,28.8,39113.43
0,32.4,17.5,25.1,1.0,15.6,31.3,39043.72
0,32.3,18.0,25.3,1.0,16.0,32.0,38877.47
0,32.8,18.2,25.5,1.0,15.1,30.2,38808.43
0,32.8,18.6,25.9,1.0,20.1,40.3,38739.05
0,32.2,16.8,24.8,1.0,15.3,31.3,38669.41
0,31.2,18.2,24.6,1.0,17.4,35.6,38555.59
0,30.1,17.8,24.0,1.0,13.8,26.6,38373.64
0,30.9,18.1,24.5,1.0,16.0,32.0,38084.69
0,30.3,17.6,24.4,1.0,14.1,29.5,37802.39
0,31.4,19.0,25.2,1.0,14.2,28.8,37659.8
0,30.2,16.9,23.8,1.0,13.2,29.2,37781.26
0,29.7,16.7,23.5,1.0,12.3,28.1,37383.37
0,29.7,16.0,23.0,1.0,14.4,29.2,37375.84
0,29.6,14.6,22.6,1.0,14.0,27.7,37366.9
0,29.5,15.7,23.3,1.0,17.3,33.5,37113.92
0,29.2,16.2,23.4,1.0,14.9,31.7,36988.17
0,29.8,14.6,22.7,1.0,15.6,31.7,36866.07
0,29.7,13.9,22.3,1.0,18.4,37.4,36747.75
0,29.4,15.0,21.9,1.0,12.6,26.6,36744.6
0,30.6,12.3,22.1,1.0,15.7,31.3,36631.61
0,30.6,13.8,23.1,1.0,15.0,28.1,36522.77
0,30.0,14.9,22.7,1.0,20.1,40.7,36418.33
0,27.8,14.3,20.9,1.0,15.6,32.0,36318.48
0,26.8,13.2,20.0,1.0,17.1,34.9,36223.44
0,26.0,11.6,19.1,1.0,23.6,48.2,36227.45
0,26.4,11.8,18.9,1.0,16.3,34.9,36139.55
0,27.2,11.3,19.7,1.0,15.6,32.4,36057.05
0,26.8,10.5,18.9,1.0,13.6,27.0,36064.43
0,26.2,10.3,18.4,1.0,16.3,33.5,36000.0
0,25.2,11.2,18.3,1.0,14.3,26.6,36000.0
0,26.2,10.9,18.6,1.0,14.9,29.5,36000.0
0,25.7,10.6,18.4,1.0,13.1,25.9,36000.0
0,24.9,11.4,18.8,1.0,15.1,31.3,36000.0
0,26.0,11.1,18.9,1.0,15.5,31.3,35954.29
0,24.9,10.9,18.2,1.0,15.8,32.0,35905.1
0,25.3,11.6,18.6,1.0,14.2,28.8,35855.63
0,25.9,10.4,18.6,1.0,13.7,27.0,35805.88
0,23.9,9.5,17.4,1.0,12.3,26.6,35755.89
0,24.3,10.4,17.8,1.0,11.7,25.6,35705.67
0,25.9,10.0,18.1,1.0,12.9,25.2,35654.93
0,25.9,9.3,17.9,1.0,12.1,27.0,35603.53
0,23.7,9.4,17.3,1.0,13.8,27.4,35551.53
0,23.4,9.4,16.8,1.0,12.5,25.2,35498.99
0,21.9,9.2,16.4,1.0,14.3,30.6,35445.98
0,21.3,10.2,16.2,1.0,12.9,24.8,33290.82
0,21.0,8.9,15.3,1.0,12.7,25.9,35338.84
0,15.6,9.8,12.3,17.1,15.5,41.8,13106.16
0,15.6,7.4,11.0,0.9,16.4,31.3,35230.66
0,14.4,6.1,10.0,1.0,14.3,27.4,35176.37
0,13.4,5.4,9.1,0.1,10.9,22.0,35016.6
0,13.3,4.4,8.4,0.5,17.7,32.8,35062.32
0,14.7,3.5,8.4,1.0,16.5,33.5,34978.78
0,15.4,3.3,8.9,1.0,12.4,26.6,34897.06
0,15.5,2.7,9.1,1.0,11.7,23.0,34817.3
0,16.1,2.9,9.3,1.0,10.9,23.4,34739.65
0,16.5,1.9,9.8,1.0,12.6,22.7,31199.5
0,17.7,4.1,11.2,1.0,9.2,20.9,34591.18
0,18.6,4.4,11.7,1.0,13.8,28.4,34520.63
0,18.1,4.9,11.7,1.0,12.2,24.5,34452.72
0,18.9,5.4,12.2,1.0,12.9,27.4,34386.82
0,19.3,4.2,11.3,1.0,13.8,27.0,34245.46
0,19.1,4.3,11.6,1.0,11.0,22.7,34220.09
0,18.0,5.9,11.6,1.0,13.9,28.8,34062.7
0,17.1,4.7,11.2,1.0,11.7,23.4,34040.64
0,18.3,3.7,11.3,1.0,11.8,22.7,33890.3
0,18.6,3.5,11.7,1.0,9.7,19.1,33744.59
0,17.1,3.3,9.9,1.0,16.0,32.8,33603.6
0,12.1,1.7,6.8,1.0,15.7,31.7,33713.73
0,12.1,-1.3,4.8,1.0,15.4,31.7,33699.59
0,14.3,-0.8,6.6,1.0,14.1,25.9,33448.19
0,16.7,0.4,8.2,1.0,10.9,22.0,33439.97
0,17.8,-0.1,9.3,1.0,12.1,20.2,33202.87
0,18.5,2.3,9.9,1.0,11.3,18.7,31694.15
0,14.6,0.9,8.1,0.9,12.1,22.7,31833.82
0,11.8,4.7,8.0,0.2,12.1,23.8,32221.26
0,11.6,-0.2,5.5,1.0,10.9,23.0,32987.86
0,9.8,1.1,5.6,1.0,10.9,21.2,32784.95
0,9.5,-1.4,4.0,1.0,12.9,28.1,32488.33
0,9.8,-1.9,4.4,1.0,8.8,18.7,32809.57
0,13.5,-0.8,6.1,1.0,11.6,20.9,32824.36
0,15.7,0.7,8.7,1.0,11.3,18.7,32355.58
0,16.4,2.7,9.3,1.0,11.6,20.2,32383.38
0,16.0,3.4,9.9,1.0,13.7,27.7,28117.91
0,16.8,3.2,10.5,0.2,10.5,21.6,32626.81
0,17.6,4.1,10.2,1.0,14.7,31.0,32655.64
0,17.5,2.8,10.2,1.0,12.2,23.8,32657.44
0,18.3,4.3,11.0,1.0,15.8,33.8,32570.15
0,17.8,3.5,10.1,1.0,18.8,38.2,32570.51
0,18.0,2.7,10.1,1.0,14.5,29.2,32570.64
0,18.8,3.4,11.5,1.0,13.5,28.1,32489.34
0,20.6,5.0,12.4,1.0,12.1,26.3,31084.18
0,17.1,3.9,9.7,1.0,20.5,40.7,32570.04
0,15.7,0.5,7.7,1.0,11.9,21.6,32569.59
0,15.9,0.7,7.8,1.0,12.6,23.0,32334.48
0,15.3,0.5,8.0,1.0,12.0,21.2,32493.71
0,15.4,-0.3,7.8,1.0,11.9,22.0,32494.08
0,15.3,-0.7,7.5,1.0,17.4,34.9,32494.34
0,13.3,0.4,8.0,1.0,15.0,32.4,32422.18
0,12.7,1.0,7.3,0.5,11.1,34.2,32400.0
0,12.7,-0.1,6.4,1.0,12.2,25.6,32423.22
0,12.2,-1.2,5.9,1.0,11.2,23.4,32423.48
0,15.1,-0.1,7.5,1.0,12.8,26.3,32423.57
0,15.7,0.1,8.7,1.0,12.7,25.2,32452.56
0,15.4,1.0,8.8,1.0,11.7,24.1,32448.02
0,15.8,1.9,9.6,1.0,10.5,19.1,32442.54
0,15.3,1.8,9.3,1.0,12.4,25.6,31070.91
0,17.0,4.1,10.1,1.0,16.5,35.3,32566.92
0,17.8,0.4,9.5,1.0,11.2,22.3,32658.87
0,19.4,1.4,10.3,1.0,15.8,33.1,32743.16
0,17.4,-0.2,8.9,1.0,18.4,36.7,32832.8
0,17.0,1.9,10.6,1.0,16.1,33.1,32835.0
0,14.8,3.4,9.3,1.0,17.3,36.0,32836.08
0,15.3,1.2,8.5,1.0,13.6,25.2,32845.66
0,16.8,0.4,9.0,1.0,17.7,36.4,33037.56
0,16.6,0.7,8.6,1.0,13.3,23.0,33144.82
0,17.4,1.0,9.3,1.0,12.0,22.0,33335.11
0,15.0,1.2,8.8,2.5,14.6,27.4,32482.9
0,15.2,2.0,8.1,1.0,18.8,38.9,33377.89
0,15.0,0.2,7.5,1.0,20.6,41.4,33269.38
0,17.1,-0.6,9.2,1.0,19.6,39.6,33588.27
0,17.4,1.9,9.3,1.0,16.1,33.1,33594.74
0,16.3,0.4,8.6,1.0,12.5,23.4,33238.07
0,16.3,2.2,10.1,1.0,17.1,35.6,33080.6
0,16.3,5.6,10.2,1.0,22.0,44.3,31183.66
0,17.1,4.9,11.1,1.0,14.2,29.2,33457.43
0,15.0,5.0,10.1,1.0,22.1,45.4,24944.5
0,14.7,3.9,9.1,1.0,18.7,37.4,34788.79
0,15.5,-0.3,7.3,1.0,16.9,33.5,34943.34
0,15.8,0.3,7.7,1.0,17.1,36.4,34999.8
0,14.4,-0.2,7.3,1.0,13.8,29.2,33216.73
0,15.4,-0.6,7.9,1.0,15.6,32.0,35110.41
0,14.8,-0.1,7.8,1.0,14.5,31.3,35379.14
0,15.7,1.0,8.0,1.0,22.3,42.8,35373.42
0,14.5,1.9,8.5,1.0,11.8,29.2,35158.08
0,14.1,1.4,8.5,0.1,13.7,25.9,28946.02
0,14.4,4.5,8.8,1.0,25.1,50.0,27672.68
0,9.8,4.9,6.7,7.4,23.8,48.2,7818.19
0,11.8,2.9,7.1,0.4,27.2,53.6,35465.7
0,14.5,1.2,7.8,1.0,17.1,33.5,33986.38
0,14.3,3.2,8.4,1.0,20.9,41.4,33402.82
0,17.4,5.8,11.1,1.0,15.0,31.0,36099.38
0,21.5,5.7,13.5,1.0,24.9,47.9,36402.88
0,21.2,5.6,13.4,1.0,25.0,49.7,36841.21
0,22.8,5.9,14.3,1.0,22.0,43.6,34639.02
0,22.0,6.8,15.1,1.0,15.5,32.4,34590.78
0,22.5,11.5,16.3,1.1,25.5,50.8,35506.86
0,21.2,8.0,15.3,1.0,13.6,28.1,37197.54
0,21.4,6.6,15.0,1.0,19.0,38.5,35687.84
0,14.2,9.7,11.9,17.4,13.4,38.5,1.0
0,16.3,7.6,11.8,1.2,15.5,30.2,37494.66
0,18.4,6.2,11.8,1.0,15.3,31.3,33789.39
0,18.3,8.8,12.9,1.0,19.3,37.4,29298.38
0,19.8,7.3,13.7,1.0,12.4,25.6,35348.89
0,19.4,8.8,14.5,6.1,27.4,52.2,34609.41
0,17.5,9.6,12.8,6.5,26.5,54.7,20526.87
0,18.6,9.5,14.0,1.0,19.3,38.2,37211.29
0,18.4,10.4,13.8,1.0,19.1,37.1,30237.77
0,18.8,5.7,12.4,1.0,17.1,33.8,39033.67
0,21.0,5.7,13.5,1.0,17.1,32.8,39101.21
0,21.8,5.8,14.3,1.0,18.9,36.0,39169.41
0,22.8,7.6,16.1,0.3,19.8,39.6,36393.81
0,21.7,8.8,15.3,3.5,19.2,39.6,30520.0
0,21.9,8.9,15.6,0.7,25.0,49.3,33621.95
0,22.5,9.2,16.3,1.0,16.1,35.6,39451.7
0,23.3,11.6,18.0,0.7,21.9,43.6,39524.15
0,26.1,14.3,19.7,1.0,23.7,46.4,39597.16
0,25.4,15.0,19.6,0.6,25.6,51.5,39600.0
0,22.2,11.3,17.4,1.6,23.0,46.8,38811.33
0,22.4,7.9,15.6,1.0,19.0,38.5,39600.0
0,22.6,8.4,16.0,1.0,17.4,36.0,39600.0
0,23.7,8.1,16.6,1.0,19.8,40.7,39600.0
0,23.4,11.5,17.5,1.2,27.8,58.0,37466.46
0,22.3,13.0,16.3,1.2,28.1,58.0,39600.0
0,18.0,9.7,12.5,15.2,14.4,36.4,33338.9
0,18.9,9.3,13.9,1.0,19.1,37.1,38183.3
0,21.0,8.1,14.8,1.0,13.1,28.8,39600.0
0,22.6,8.3,16.4,1.0,13.8,30.6,39600.0
0,25.5,9.3,18.1,1.0,14.7,33.8,39600.0
0,27.4,9.9,19.3,1.0,13.3,29.5,39600.0
0,29.4,11.4,21.0,1.0,13.6,29.2,39600.0
0,30.4,12.6,21.8,1.0,24.7,49.0,39600.0
0,29.6,13.4,22.2,1.0,17.8,37.1,39600.0
0,30.4,13.0,22.5,1.0,26.9,54.0,39629.96
0,31.1,16.1,24.3,1.0,17.7,37.4,39618.06
0,31.7,14.7,23.9,1.0,14.5,31.7,39704.77
0,32.4,16.3,24.5,1.0,18.0,36.7,39694.29
0,29.3,16.9,22.7,0.6,18.4,35.3,20829.63
0,29.1,16.3,22.9,1.0,23.9,44.6,39779.53
0,27.1,16.1,21.2,1.8,14.3,40.3,29628.21
0,25.4,14.0,20.1,4.1,17.3,37.1,39548.54
0,26.1,13.3,20.6,0.4,16.8,34.2,39981.21
0,29.0,14.3,22.2,0.1,15.8,32.0,40093.8
0,30.1,15.8,23.4,0.2,25.5,49.3,39888.54
0,28.2,16.6,21.6,3.1,19.6,44.6,28415.17
0,26.7,16.9,21.3,1.3,24.0,47.2,39600.0
0,27.5,14.0,20.7,1.0,18.3,37.8,40583.68
0,26.7,12.8,20.2,1.0,20.4,38.9,37485.19
0,25.6,15.7,20.2,1.0,22.0,43.6,25783.31
0,25.9,13.3,20.1,0.2,26.7,53.3,39703.22
0,26.5,13.6,19.9,2.0,20.7,43.6,24584.08
0,24.0,13.1,18.8,0.9,23.5,50.0,41061.66
0,25.5,12.0,18.9,2.2,18.8,40.7,41310.3
0,25.8,12.9,19.4,1.3,23.2,47.2,41308.43
0,23.6,11.3,17.9,1.9,30.1,62.6,41737.8
0,22.4,10.5,15.7,1.3,33.0,64.1,42117.87
0,23.8,7.9,16.3,1.0,13.8,32.8,42564.53
0,26.7,9.4,19.0,1.0,15.0,29.2,42692.44
0,30.3,12.4,22.4,1.0,14.5,31.0,42730.98
0,32.1,15.0,24.9,1.0,24.3,46.8,42739.03
0,32.8,17.3,25.8,1.0,32.6,63.4,43022.79
0,33.7,16.4,25.8,1.0,24.3,52.6,39360.32
0,32.5,19.3,26.8,1.0,19.4,40.3,43039.69
0,32.8,19.5,27.3,1.0,18.0,38.2,43302.89
0,34.9,18.5,27.4,1.0,19.8,41.4,43354.55
0,35.2,19.4,28.2,1.0,23.0,46.4,42308.27
0,34.6,19.5,28.3,1.0,15.8,33.8,42970.95
0,34.6,20.2,28.2,1.0,26.2,52.9,41933.45
0,31.8,18.3,25.8,1.0,18.1,38.9,43071.12
0,31.3,19.2,25.3,1.0,19.1,40.0,42194.51
0,29.8,18.0,24.7,3.2,23.4,55.1,43905.82
0,30.0,19.2,23.9,0.9,22.8,49.3,43225.07
0,28.0,16.3,22.3,0.8,20.9,51.8,38060.02
0,28.4,15.7,22.5,1.0,20.0,39.6,43934.25
0,31.1,14.7,24.0,1.0,15.5,31.0,44354.19
0,33.8,16.7,26.4,1.0,21.8,41.4,39505.15
0,34.6,23.9,28.5,1.0,21.8,42.5,40209.55
0,31.5,19.5,26.5,0.7,28.3,53.3,38478.29
0,29.4,18.7,24.6,5.2,20.7,50.0,43530.59
0,31.8,18.9,25.4,0.1,28.1,57.6,43050.8
0,31.5,19.8,25.8,1.0,28.3,55.1,43281.93
0,29.9,17.2,24.1,0.4,24.6,50.4,44208.29
0,27.9,18.4,23.4,5.1,16.7,40.0,41148.65
0,29.5,15.9,23.4,1.0,25.3,47.5,42263.85
0,29.4,15.8,23.2,1.0,29.3,55.4,44809.97
0,29.4,15.5,23.3,1.0,23.7,47.2,44812.06
0,29.9,16.6,23.8,1.0,22.1,44.6,44967.46
0,30.6,16.2,24.4,1.0,21.4,42.1,45279.0
0,31.9,15.9,25.0,1.0,17.6,36.4,45127.84
0,32.6,17.4,26.4,1.0,16.8,36.0,44974.64
0,33.8,18.9,27.8,1.0,19.5,40.3,44819.48
0,33.0,17.8,26.8,1.0,21.0,45.4,45136.41
0,34.0,18.0,27.4,1.0,16.2,33.1,45138.86
0,35.7,18.6,28.8,1.0,20.3,42.8,45141.11
0,35.5,21.8,29.7,1.0,22.2,45.0,45143.15
0,36.3,22.5,30.2,1.0,22.0,43.9,45144.98
0,37.5,23.1,30.6,1.0,21.7,41.8,45308.77
0,38.0,22.5,31.3,1.0,17.4,36.4,45310.98
0,39.3,22.5,31.7,1.0,21.2,42.5,45312.99
0,39.2,23.9,32.3,1.0,21.2,42.5,45150.39
0,39.3,24.8,32.6,1.0,25.3,51.8,45151.28
0,38.8,25.8,32.4,1.0,27.0,54.4,44354.51
0,37.6,25.1,31.9,1.0,20.8,41.0,44470.79
0,39.6,25.8,32.4,1.0,18.8,39.6,45267.23
0,37.5,26.7,31.7,1.0,27.3,55.8,43622.78
0,37.8,26.7,31.3,0.7,31.1,60.8,44829.45
0,34.0,21.8,28.6,1.0,22.3,44.6,44295.19
0,38.9,23.0,31.2,1.0,34.8,67.7,45436.55
0,39.5,22.7,31.8,1.0,25.8,52.2,41726.92
0,39.3,22.4,31.9,1.0,20.4,40.0,44642.03
0,40.8,24.9,33.6,1.0,31.4,59.8,45660.04
0,39.8,27.4,33.2,1.0,19.6,44.6,45768.95
0,36.8,24.7,30.8,1.0,24.4,49.0,44845.11
0,38.7,24.0,29.9,3.6,29.3,57.6,39141.77
0,31.4,21.5,26.1,3.8,27.4,52.9,40355.46
0,33.9,21.4,27.2,1.0,28.5,53.6,43136.56
0,36.4,22.5,29.4,1.0,26.1,50.0,44246.96
0,35.3,22.9,29.4,1.0,24.5,48.6,43809.85
0,33.9,23.8,29.7,0.1,24.0,49.3,43457.4
0,33.5,23.2,28.9,0.1,24.4,48.2,43652.79
0,36.3,23.1,29.6,1.0,23.2,44.6,44285.15
0,34.3,20.6,27.9,1.8,32.4,60.5,43392.38
0,35.6,22.8,28.4,1.7,27.3,55.4,35556.23
0,31.8,23.1,27.6,1.0,23.7,47.2,37745.86
0,31.4,21.6,26.4,1.0,20.2,38.2,41786.68
0,31.7,22.0,26.7,1.0,21.5,43.9,42059.61
0,34.5,21.7,27.3,1.0,24.2,46.4,40643.74
0,36.9,23.8,29.6,1.0,26.7,51.5,40327.83
0,38.5,24.1,31.2,1.0,28.2,55.4,43704.95
0,38.5,24.0,30.7,2.6,25.1,50.4,43103.47
0,34.9,21.6,27.9,6.7,26.2,54.7,40673.36
0,28.1,19.4,23.4,14.6,18.7,43.6,40599.08
0,31.6,21.0,25.9,1.0,20.8,38.2,38626.86
0,36.0,22.0,29.0,1.0,19.2,37.8,42117.46
0,38.5,23.2,31.1,1.0,20.1,45.4,42472.12
0,39.7,24.7,32.3,1.0,26.7,50.8,41552.83
0,37.1,26.2,31.9,1.0,19.4,37.4,41764.64
0,37.9,25.9,31.8,1.0,20.0,38.9,41962.02
0,37.6,25.2,31.0,1.0,22.7,43.2,42162.66
0,36.5,26.2,30.1,0.2,35.2,66.2,40384.25
0,35.9,25.8,30.2,0.1,21.9,43.2,41125.92
0,35.7,25.6,30.1,0.3,24.5,48.2,41318.24
0,34.1,25.7,29.2,1.1,19.9,45.0,39118.47
0,34.1,24.5,28.4,3.2,23.1,51.8,37552.51
0,31.1,24.7,27.7,2.1,17.2,34.9,35826.03
0,33.8,24.1,27.5,2.8,22.9,45.4,34867.73
0,34.0,23.7,28.0,1.0,19.8,38.5,27743.28
0,35.1,24.2,29.6,1.0,19.5,37.8,39524.04
0,36.2,25.3,30.1,1.0,20.0,38.9,40233.14
0,35.8,24.4,29.1,1.0,25.8,49.3,38046.4
0,36.0,25.5,30.1,1.0,23.6,48.6,40922.57
0,36.3,24.7,30.3,1.0,21.2,41.0,37438.44
0,37.1,25.0,29.6,1.0,28.7,54.7,39759.53
0,35.7,23.9,28.4,4.5,23.9,46.8,37279.12
0,35.7,23.5,28.6,1.0,22.3,43.9,41128.45
0,34.1,23.1,27.7,1.0,29.3,61.2,41131.27
0,34.8,22.5,28.1,1.0,25.4,50.0,41626.43
0,36.4,22.7,29.4,1.0,23.7,44.6,42111.39
0,37.5,22.9,30.3,1.0,23.3,44.6,41957.66
0,37.0,23.5,30.0,1.0,24.6,49.7,41962.34
0,37.8,24.0,30.3,1.0,23.2,45.0,41966.85
0,39.2,22.3,30.9,1.0,23.1,44.3,41662.86
0,39.9,23.2,31.3,1.0,26.0,49.7,41822.29
0,38.6,23.0,30.5,1.0,23.2,46.1,37212.18
0,35.9,24.4,29.3,1.0,23.5,57.2,39494.5
0,33.2,24.4,27.3,5.0,22.4,45.4,36287.88
0,28.4,22.5,24.9,3.7,15.3,36.7,33729.75
0,31.5,22.8,26.5,1.0,17.4,33.8,38635.23
0,35.4,21.9,28.0,1.0,24.6,47.5,40807.95
0,36.1,23.0,29.3,1.0,23.6,44.6,40498.16
0,36.7,23.2,29.5,1.0,25.0,47.9,40987.2
0,36.8,24.3,29.5,1.0,23.1,45.0,40560.0
0,36.1,24.6,29.1,0.5,25.7,52.6,39829.41
0,30.5,22.5,25.9,4.1,21.3,41.4,36681.77
0,29.8,21.9,25.7,0.2,11.2,24.5,40173.59
0,30.6,22.7,25.9,0.4,20.0,40.0,37195.65
0,32.9,21.5,27.0,1.0,20.9,45.0,40219.27
0,34.7,22.7,28.6,1.0,17.0,34.6,40379.46
0,35.1,23.2,28.8,1.0,19.7,39.2,40239.63
0,36.0,23.9,29.2,1.0,22.3,43.2,40269.51
0,36.4,22.9,29.6,1.0,20.6,41.0,40565.84
0,36.8,22.6,29.4,1.0,21.5,41.8,40440.06
0,36.4,22.0,29.1,1.0,21.4,41.0,40474.11
0,34.6,22.2,27.4,1.0,25.2,54.7,40285.21
0,32.2,21.1,26.1,0.8,24.8,49.7,39605.19
0,31.5,22.0,26.6,0.1,24.5,50.0,38792.57
0,34.7,22.4,28.6,1.0,22.0,42.1,40180.05
0,36.8,21.5,29.0,1.0,25.0,47.5,40316.58
0,36.4,22.1,29.2,1.0,17.8,33.5,40318.62
0,34.6,22.1,28.0,1.0,25.0,49.0,36298.43
0,33.3,21.7,26.9,1.0,23.0,58.3,40061.74
0,31.2,20.4,26.3,0.1,24.5,47.2,40065.43
0,30.9,21.6,25.7,0.1,21.9,46.1,39384.48
0,32.7,18.9,26.4,1.0,23.8,45.7,39945.25
0,32.1,19.4,26.4,1.0,17.0,34.9,33685.59
0,31.5,19.4,26.7,1.0,17.3,33.8,39661.5
0,32.1,20.6,27.2,1.0,13.4,26.3,39957.93
0,31.9,20.7,26.9,1.0,14.1,26.6,39867.17
0,33.6,22.6,27.9,1.0,19.4,37.4,39843.98
0,36.1,21.1,28.2,1.0,22.4,43.9,39969.49
0,36.5,19.1,28.4,1.0,18.9,37.4,39973.07
0,35.8,19.9,28.2,1.0,19.3,43.9,39976.52
0,33.4,20.9,26.5,0.4,24.5,47.2,39862.6
0,31.4,19.3,24.6,4.3,25.2,48.6,39750.92
0,25.7,17.9,21.8,3.2,18.7,43.6,39641.52
0,29.7,18.1,23.7,1.0,15.6,33.1,39600.0
0,32.2,17.5,25.1,1.0,17.6,33.8,39766.79
0,33.3,18.3,25.9,1.0,12.4,28.1,39771.82
0,33.1,18.0,26.5,1.0,18.8,38.2,39729.08
0,31.4,19.7,25.8,1.0,19.1,40.0,39551.49
0,29.8,19.3,24.8,1.0,17.1,40.3,39482.81
0,30.5,18.5,24.4,1.0,17.8,34.2,39413.65
0,30.2,16.5,24.1,1.0,16.1,33.1,39343.73
0,30.5,17.8,24.5,1.0,15.9,31.7,39273.26
0,31.0,19.3,25.0,1.0,17.7,34.6,39202.32
0,29.0,17.8,23.7,0.3,22.7,43.2,36462.9
0,29.7,18.3,23.7,1.0,18.0,40.7,38583.54
0,29.8,17.5,23.6,1.0,20.9,38.5,38743.57
0,29.1,17.1,23.6,1.0,19.2,40.0,36804.59
0,29.2,14.5,23.0,1.0,14.8,28.1,38750.63
0,28.9,14.4,23.0,1.0,14.2,31.7,38643.42
0,28.7,14.9,22.8,1.0,12.1,24.8,38567.91
0,28.7,14.6,22.9,1.0,27.3,51.5,37121.99
0,26.5,16.0,21.6,1.0,18.1,38.2,37262.64
0,27.2,14.6,21.5,1.0,14.9,32.4,37939.24
0,28.9,14.4,22.4,1.0,17.4,33.8,37794.59
0,29.3,14.8,22.5,1.0,23.8,46.8,36735.25
0,25.8,12.9,19.7,1.0,16.3,35.3,37642.79
0,24.4,10.6,18.3,1.0,13.5,28.1,37504.77
0,24.8,11.1,18.3,1.0,12.0,24.8,37369.89
0,24.8,11.3,18.7,1.0,14.7,29.5,37116.0
0,24.7,11.0,18.7,1.0,18.8,37.8,36989.93
0,25.5,10.7,19.1,1.0,15.0,29.5,36867.4
0,25.3,12.7,19.4,1.0,13.5,29.2,36748.58
0,26.0,12.3,19.5,1.0,25.3,49.7,36000.0
0,24.1,11.5,18.3,1.0,13.8,30.6,36632.21
0,23.6,10.9,17.8,1.0,11.6,27.0,36522.95
0,23.1,11.1,17.6,1.0,12.0,23.0,36418.13
0,22.7,11.6,17.7,0.2,12.0,25.6,36015.98
0,23.6,10.1,17.6,1.0,15.8,32.4,36125.02
0,25.2,9.4,18.0,1.0,19.5,39.6,36037.86
0,24.6,10.3,17.8,1.0,16.2,32.0,36000.0
0,24.5,11.9,18.3,1.0,15.1,31.3,36000.0
0,24.0,12.6,18.7,0.1,18.1,37.1,36000.0
0,23.7,12.8,18.6,0.8,18.8,40.7,36000.0
0,25.9,11.9,19.7,1.0,13.8,28.4,36000.0
0,26.2,12.0,19.9,1.0,13.6,27.7,36000.0
0,26.5,12.7,20.5,1.0,12.6,25.9,36000.0
0,26.4,12.4,20.3,1.0,13.3,25.9,36000.0
0,25.2,12.4,20.2,1.0,16.3,33.8,35969.96
0,23.9,12.8,18.6,1.0,22.2,45.0,35921.02
0,21.6,8.8,15.7,1.0,17.7,36.4,35871.41
0,19.7,7.9,13.7,1.0,22.9,45.7,35821.18
0,19.7,4.8,12.7,1.0,13.9,29.5,35770.38
0,20.1,4.1,13.2,1.0,12.1,25.6,35719.06
0,20.7,5.4,13.1,1.0,13.9,27.7,35667.27
0,24.6,6.3,16.1,1.0,12.2,25.6,35615.05
0,24.4,7.2,16.7,1.0,13.8,27.0,35562.5
0,23.3,8.8,16.9,1.0,17.2,33.8,35509.62
0,23.4,8.0,16.5,1.0,16.1,32.0,35456.5
0,22.5,10.6,16.9,1.0,17.7,34.2,33129.55
0,21.9,9.9,16.8,1.0,14.3,30.2,35349.77
0,20.4,9.1,15.6,1.0,15.1,31.7,35296.27
0,20.0,6.8,13.8,1.0,20.8,42.1,35242.77
0,19.8,5.6,13.3,1.0,12.3,23.8,35189.32
0,23.9,6.1,15.1,1.0,18.7,37.4,35135.99
0,23.9,9.1,16.6,1.0,19.4,37.4,35080.11
0,21.7,10.3,16.3,1.0,11.2,24.8,34998.03
0,20.4,7.8,14.5,1.0,12.0,22.3,34918.19
0,20.2,5.4,13.3,1.0,12.2,23.8,34840.68
0,20.1,5.0,13.7,1.0,14.0,29.2,34764.81
0,18.7,8.5,13.7,0.3,15.8,30.2,32654.76
0,19.3,7.6,13.6,1.0,17.6,34.9,34617.05
0,22.0,5.6,14.0,1.0,12.2,25.6,34545.37
0,23.8,6.1,15.4,1.0,13.6,28.8,34475.27
0,22.5,6.8,15.1,1.0,13.5,28.4,34406.87
0,20.5,7.5,15.0,1.0,10.8,22.3,26429.79
0,19.1,9.8,14.7,1.0,12.2,27.0,33958.41
0,19.2,7.9,13.8,1.0,12.0,24.1,33803.47
0,20.8,4.4,13.0,1.0,14.4,30.2,34152.23
0,21.5,3.9,12.3,1.0,13.3,28.4,34024.21
0,20.0,3.9,12.0,1.0,10.6,21.6,33747.91
0,17.7,4.7,11.5,1.0,13.5,27.4,32978.58
0,18.2,4.4,12.2,1.0,10.4,20.5,32850.97
0,18.9,3.2,11.8,1.0,13.8,29.2,33335.6
0,17.3,3.2,10.4,1.0,12.8,24.1,32491.31
0,15.7,5.5,10.8,1.0,16.3,34.2,33203.04
